DisplayName,UserName,Timestamp,Content,Comments,Likes,Retweets,Interactions,Delito
Smile Canarias,@SmileCanarias,2023-09-01 16:10:04+00:00,"Novedades 
@NetflixES
 Septiembre 

 𝙐𝙣 𝙡𝙪𝙜𝙖𝙧 𝙥𝙖𝙧𝙖 𝙨𝙤𝙣̃𝙖𝙧: 𝙏𝙚𝙢𝙥𝙤𝙧𝙖𝙙𝙖 𝟱
 𝙂𝙡𝙤𝙬 𝙐𝙥: 𝙏𝙚𝙢𝙥𝙤𝙧𝙖𝙙𝙖 𝟱
 𝙎𝙚𝙭 𝙀𝙙𝙪𝙘𝙖𝙩𝙞𝙤𝙣: 𝙏𝙚𝙢𝙥𝙤𝙧𝙖𝙙𝙖 𝟰
 𝙇𝙖 𝙘𝙖𝙣𝙘𝙞𝙤́𝙣 𝙙𝙚 𝙡𝙤𝙨 𝙗𝙖𝙣𝙙𝙞𝙙𝙤𝙨

#Cine #Estrenos #Smile",1.0,0.0,0.0,55.0,0
Top Cultural,@TopCultural,2023-09-01 15:56:13+00:00,"Netflix desvela el primer avance oficial de 'La sociedad de la nieve', la nueva película de J.A. Bayona 
@NetflixES
 #Lasociedadelanieve",0.0,0.0,0.0,55.0,0
Nolanyder,@MrNolan8,2023-09-01 15:55:18+00:00,"Cada vez que escucho a Sanji hablar me sangran los oídos. Tío, 
@NetflixES
 los ACTORES DE DOBLAJE EXISTEN PARA ALGO. Que me parece estupendo que el actor haya querido doblarse a sí mismo, pero es que suena horrible.
He tenido que parar el episodio porque no podía seguir con eso.",3.0,0.0,3.0,55.0,0
Fuera de Series,@fueradeseries,2023-09-01 15:50:54+00:00," Hoy viernes 1 de septiembre en nuestra Newsletter:

- La última hora de las huelgas en Hollywood.

- La nueva serie de Sally Wainwright tras el fin de ‘Happy Valley’.

- La renovación de ‘El abogado del Lincoln’ en 
@NetflixES
.

 Suscríbete gratis en: https://newsletter.fueradeseries.com/p/newsletter-de-fds-1-de-septiembre-de-2023…",0.0,1.0,2.0,17.0,0
Manuel Galián,@manugg82,2023-09-01 15:34:29+00:00,"Un truco para ver #OnePieceLiveAction en japonés (pero ten Google Lens para traducir los menús). Si cambias en tu perfil de 
@NetflixES
 tu idioma por defecto a japonés, aparecerá el nuevo audio. Lo seleccionas, vuelves a tu perfil en español y listo. Espero que os sirva #ONEPIECE",0.0,1.0,0.0,17.0,0
Es La Hora De Las Tortas!!!,@elhdlt,2023-09-01 15:31:46+00:00,"Aprovechando el éxito de 
@NetflixES
. 
@PlanetadComic
 reedita Bastard!! en formato 3 en 1.",0.0,0.0,2.0,17.0,0
Sergio (redon),@Mugiwara_23,2023-09-01 15:13:58+00:00,"Solo por ESTA ESCENA, ya ha merecido completamente la pena el Live-Action de One Piece  
@onepiecenetflix
 @NetflixES
 @PlanetadComic
 

#LUFFY
#NAMI
#ZORO
#USOPP
#SANJI
#ONEPIECE
#OnePieceNetflix",7.0,19.0,133.0,29.0,0
Javi Piquero,@PiqueroJavi,2023-09-01 15:12:50+00:00,"Como le explico a 
@NetflixES
 que quiero la segunda temporada de #OnePieceLiveAction  para esta noche ????",0.0,0.0,0.0,29.0,0
gia¹³¹,@nosoyfujo69,2023-09-01 15:09:00+00:00,"@NetflixES
 @onepiecenetflix
 @netflix
 WE NEED ONE PIECE LIVE ACTION SEASON 2 PLSSSSS!!! QUEREMOS SEGUNDA TEMPORADAAAA",1.0,1.0,1.0,29.0,0
Alicia,@aliciaaporrass_,2023-09-01 15:04:42+00:00,"Me ha encantado el Live-action de One Piece en 
@NetflixES
 !!! Ósea quiero la 2 temporada ya ",1.0,0.0,2.0,29.0,0
Netflix España,@NetflixES,2023-09-01 15:01:06+00:00,"El comienzo de ‘Élite’, todos los “Wake Me Up When September Ends” de tus estados, el enganche a ‘Narcos’… Pásate por los Highlights de nuestro perfil para subirte a la máquina del tiempo y vivir otros septiembres ",1.0,2.0,37.0,29.0,0
Rompiendo las reglas,@Pensadorconalas,2023-09-01 14:47:50+00:00,"Viendo One Piece, lo que sería una adaptación en Netflix de Final Fantasy VII. ¡Mamma mia!  
@NetflixES
 , hazlo.

#OnePieceNetflix #OnePieceLiveAction #ONEPIECE #netflix #FinalFantasy",0.0,0.0,0.0,422.0,0
mmallquimedina,@mmallquime47447,2023-09-01 14:43:50+00:00,"Alguien se ha imaginó del inesperado éxito de la serie #liveaction de 
@Onepiece
 que 
@netflix
 lo hizo y rompió una maldición que aquejaba a los #Animes .
@NetflixLAT
 @NetflixES
 @SombradeImperio
 @abelgilvonio
 @AlexFebrero_
 @CheNetflix
 
@larepublica_pe
  @AlyArtist197129",1.0,1.0,2.0,422.0,0
Consulado General del Japón en Barcelona,@Consul_JPN_BCN,2023-09-01 14:29:35+00:00,"¡Ya ha salido la serie live action de #OnePieceNetflix  en 
@NetflixES
 y nos ha encantado!

¿Te acuerdas de la Película 
@OP_FILMRED
 del año pasado?

Hoy hemos preguntado al Cónsul General SATO su personaje favorito. 

Y es Nico Robin 

¿Cuál es el tuyo? ¡Te leemos!",1.0,0.0,4.0,422.0,0
David,@RangerDavid82,2023-09-01 14:10:27+00:00,"¡Tráiler de Power Rangers Cosmic Fury en Castellano! Estreno el 29 de Septiembre solo en 
@NetflixES
  #ThankYouPowerRangers #PowerRangers #PowerRangers30 #PowerRangers30thanniversary #PowerRangersDay #PowerRangersCosmicFury #mmpr",0.0,1.0,4.0,660.0,0
daniwxp11 *The IT Pony*,@daniwxp11,2023-09-01 14:08:31+00:00,"Gracias 
@NetflixES
 , acabas de perder a dos clientes dado que comparto cuenta con un amigo. No nos merece la pena pagar una cada uno la suya para el uso que le damos",0.0,0.0,0.0,660.0,0
MangAnimeList,@MangAnimeList,2023-09-01 14:03:24+00:00,"Por fin el manga de Chika Umino alcanza su recta final. El manga lo edita 
@eccediciones
 y el anime está en 
@NetflixES
.
Quizás va siendo hora de que podáis pillarlo aquell@s que lo estabais dudando por seguir tanto tiempo abierta.",0.0,0.0,2.0,660.0,0
Netflix España,@NetflixES,2023-09-01 14:00:00+00:00,"No sabemos cuánto tardarán en encontrar el tesoro, pero nuestro corazón lo han encontrado rápido. #OnePieceNetflix",54.0,254.0,1573.0,660.0,0
Miguel A. G. Batista,@MiguelAGBatista,2023-09-01 13:53:22+00:00,"Rosa Peral, coautora del conocido como crimen de la Guardia Urbana, ha pedido a la justicia la paralización del estreno de #ElCuerpoEnLlamas la serie de 
@NetflixEs
 sobre el caso que tiene previsto su estreno en una semana",0.0,0.0,0.0,660.0,0
harri,@dnkrryy,2023-09-01 13:23:02+00:00,@NetflixES,0.0,1.0,0.0,138000.0,0
Angel,@Angel654486421,2023-09-01 13:14:01+00:00,"@NetflixES
 acabo de cancelar la suscripción. Os vais a reir de vuestra madre!
ADIOS!",0.0,0.0,0.0,138000.0,0
Angel,@Angel654486421,2023-09-01 13:10:06+00:00,"@NetflixES
 pero que pasa?? Ahora me dice q mi TV de MI CASA no es ni mi casa ni mi TV?? Señores! Q estoy pagando una cuota! Q es eso de no darme el servicio por el q pago?",0.0,0.0,0.0,138000.0,0
Damian F. Maceira,@literatrero,2023-09-01 13:07:58+00:00,"Empezando esta serie de 
@NetflixES
 #ElSilencio 
Visto el primer capítulo, estoy intrigado…",0.0,0.0,0.0,138000.0,0
chibi-mom,@yakiniku889,2023-09-01 13:04:47+00:00,"Que maravilla de One piece Live action!! Magnifica interpretación y se adapta la mejor parte de One piece en live action!!!
Quiero ver en la versión japonés!! En Netflix España no ofrece esta opción en audio...TT 
#OnePieceNetflix
@NetflixES",0.0,0.0,1.0,299.0,0
Ra,@piscisdemarzo,2023-09-01 13:02:43+00:00,"Hola querido 
@NetflixES
 ya va siendo hora de darle un tirón de orejas al equipo de Qa que no haya visto este error en la app. En la lista de próximamente los títulos de las pelis/series se ven tan enanas que no se consigue leer. De nada!",1.0,0.0,0.0,299.0,0
Joe Cockburn,@joecockburn,2023-09-01 13:01:36+00:00,"Best films currently on your Netflixes, Amazons etc, you know, your standard streaming services?",1.0,0.0,1.0,299.0,0
Sowick,@Sowick1329,2023-09-01 12:43:38+00:00,"Oye lo muchísimo que me está gustando One Piece?  ahora quiero un sombrero de paja 
@NetflixES",5.0,5.0,66.0,10.0,0
gilly patiño,@kindesswmoon,2023-09-01 12:30:30+00:00,"dadnos un avance o algo, por favor, lo necesitamos  
@fabricatele
 @NetflixES",0.0,0.0,1.0,10.0,0
Laura,@Lauratodoroki_,2023-09-01 12:09:36+00:00,"@onepiecenetflix
 @NetflixES
 ¿Podéis borrar la serie, arreglar el mojón de doblaje de Sanji y volverlo a subir? El acento canario no me molesta, ni que las dotes de doblaje de Taz sean cuestionables pero… ESTA GRABADO FUERA DE ESTUDIO EN UN PUTO GARAJE. Desentona con todo.",0.0,0.0,0.0,68.0,0
Mar de Piedra,@mardepiedra15,2023-09-01 12:08:04+00:00,"Anoche vi el primer episodio de One Piece en 
@NetflixES
 y me pareció maravilloso. Creo que es el primer live action de un anime que merece la pena",0.0,0.0,0.0,68.0,0
Miriam/ Blanquita :'v.,@miriam1D10,2023-09-01 12:07:59+00:00,"Me acuerdo perfectamente de cuando lo leí en el manga. Me está encantando este live action 
@NetflixES
 #OnePieceNetflix #OnePieceLiveAction",0.0,1.0,4.0,68.0,0
Mel #TeamGojoTGCF,@melaniaichihara,2023-09-01 12:06:57+00:00,"@NetflixES
 por favor hagan live action de las novelas de Mo Xiang Tong Xiu  Que como tengamos que esperar a que China permita que se estrenen sus adaptaciones tendré 80 años ",0.0,0.0,1.0,68.0,0
Lazy Domans,@gdomingor,2023-09-01 12:05:04+00:00,"Vaya cagada 
@HBOMaxES
 
Pudiendo poner vosotros la serie no la ponéis... 
Gracias 
@NetflixES
 por traerla de vuelta",0.0,0.0,1.0,68.0,0
《Previously SERIES》,@PreviouslySerie,2023-09-01 12:02:23+00:00,"NOVEDADES DESTACADAS DE SEPTIEMBRE

 
@NetflixES
:

• 5T (ÚLTIMA) #Desencanto DÍA 1
• 1T #SeisNueve DÍA 6
• (Miniserie) #MiDulceNiña DÍA 7
• 5T #UnLugarParaSoñar DÍA 7
• (Miniserie) #ElCuerpoEnLlamas DÍA 8
• 4T (ÚLTIMA) #SexEducation Día 21 

 
@HBOMaxES
:

• 4T… Show more",1.0,11.0,44.0,68.0,0
CROSSOVER - Noticias de TV y cine,@CrossoverSerie,2023-09-01 11:51:07+00:00,"Los perfiles de #OnePiece para 
@NetflixES
 ya están disponibles",0.0,2.0,8.0,107000.0,0
Estela ~Sinca~ Miralles,@EstelaMiralles,2023-09-01 11:38:03+00:00,"Me estás vacilando que el episodio 1 de One Piece Live Action no lo puedo ver en japonés PERO EL RESTO SI?!
@NetflixES
 por que nos hacéis esto?",2.0,0.0,12.0,107000.0,0
Daniel Pérez Castrillón,@Mangrii,2023-09-01 11:30:00+00:00,"Espera, espera, espera... ¿CÓMO QUE ESTE 27 DE SEPTIEMBRE se estrena un mediometraje de Wes Anderson en 
@NetflixES
 BASADO en un CUENTO DE ROALD DAHL con Ralph Fiennes, Benedict Cumberbatch y Dev Patel?",0.0,0.0,3.0,107000.0,0
MetalCastiel,@MetalCastiel,2023-09-01 11:28:00+00:00,"Megdöbbentő, de a One Piece sorozat nem lett hulladék! Sőt... ez konkrétan JÓ. Nem elég, hogy anime/manga adaptáció, de még netflixes is, ami egy elég komoly többszörösen hátrányos helyzetet jelent. One Piece fanként azt kell mondanom a teljes stáb előtt le a kalappal.",2.0,1.0,14.0,107000.0,0
《Previously SERIES》,@PreviouslySerie,2023-09-01 11:08:20+00:00,"#Disenchantment #Desencanto

ATENCIÓN

La ÚLTIMA TEMPORADA de la serie ya está DISPONIBLE en 
@NetflixES",1.0,13.0,47.0,107000.0,0
Delorean Milenario #RenovaciónMdT5,@DeloreanMilena1,2023-09-01 10:29:59+00:00,"Ya está disponible la última temporada de #Desencanto en 
@NetflixES",0.0,0.0,1.0,6886.0,0
Julio Plaza Torres,@NikoJ,2023-09-01 10:20:00+00:00,"Cómo me alegro de las críticas que está recibiendo #OnePieceLiveAction, sabía que gustaría a todo el mundo tanto como me gustó a mí. Pero ahora hago un llamamiento a 
@NetflixES
: poned el anime de One Piece ",1.0,0.0,2.0,6886.0,0
FujoshiSis #SagaLotos,@FujoshiSis,2023-09-01 10:10:17+00:00,"¿Me voy a poner 
@NetflixES
 solo por ver #ONEPIECE?

Sí soy.",0.0,0.0,4.0,257.0,0
Leoritz,@LeoritzK,2023-09-01 10:07:48+00:00,"Por lo poco que llevo visto, muy buen trabajo de 
@NetflixES
 con el live de One Piece. Nostalgia pura",0.0,0.0,0.0,257.0,0
Pro Shōjo Spain,@shojospain,2023-09-01 10:04:21+00:00,"El anime 'Onmyouji', basado en la novela original de Baku Yumemakura con adaptación al manga de Reiko Okano, llega a 
@NetflixES
 el próximo 28 de noviembre.  ¿Sabíais que el manga cuenta en su palmarés con los premios culturales Osamu Tezuka y Seiun? #CuriosidadesPSS",1.0,8.0,37.0,257.0,0
𝑨𝒔𝒊𝒂𝒏 𝑴𝒂𝒅𝒏𝒆𝒔𝒔,@myasianmadness,2023-09-01 10:00:01+00:00,"El próximo 1 de Septiembre se estrena en 
@NetflixES
 la película india ""Plan de viernes por la noche"", dirigida por Vatsal Neelakantan.

#Comedia sobre 2 hermanos que siempre están riñendo y que aprovechan que su madre se va de viaje para ir al fiestón del año sin que se entere.",0.0,0.0,1.0,257.0,0
Netflix España,@NetflixES,2023-09-01 10:00:00+00:00,Tu no-cuento de hadas favorito. La quinta y última temporada de #Desencanto ya está disponible.,4.0,62.0,324.0,257.0,0
Mis_Series y pelis,@SeriesOpiniones,2023-09-01 09:35:34+00:00,"Vista #Forgotten en 
@NetflixES
.
La idea es buena y tiene un final inesperado pero quizás las interpretaciones me chirrían un poco , digamos que me pasa con todas las series y pelis asiáticas , los veo muy ""intensitos"" ¿no os paso lo mismo? 
trailer--> https://youtu.be/vxwDk3hb6Bw?si=vQrHKI0IYKiM4py6…",0.0,0.0,1.0,288.0,0
Milcomics.com,@MILCOMICS,2023-09-01 09:25:21+00:00,"He terminado de ver el live action de One Piece en 
@NetflixES
 y vengo a crearte una necesidad con esta impresionantérrima estatua  FiguartsZERO Extra Battle de Luffy lanzando su ataque Red Roc que nos trae 
@TamashiiSpain
45 cms de estatua 


https://milcomics.com/figuras-one-piece/one-piece-estatua-figuartszero-extra-battle-luffy-red-roc-45-cm-129059.html…",0.0,0.0,4.0,15.0,0
Txell,@Txellis,2023-09-01 09:13:45+00:00,"@NetflixES
 buenos dias, como se puede contactar con vosotros? Se me cobra 2 veces mi suscripción",0.0,0.0,1.0,15.0,0
luis david castillo,@larguexis,2023-09-01 09:03:44+00:00,"Viendo esto es el momento en que 
@NetflixES
 se planté seriamente traducir el anime al castellano.. La gente lo esta pidiendo ",0.0,1.0,0.0,15.0,0
Lucy Heartfilia,@HappyandLucy,2023-09-01 09:00:24+00:00,"@NetflixES
 hola, al final vais a poner El doblaje en japones de One Piece???",0.0,0.0,1.0,7.0,0
ExtraDigital,@extradigital_es,2023-09-01 09:00:02+00:00,"#Televisión | 
@NetflixES
 continúa liderando el consumo de #TelevisiónBajoDemanda entre los aragoneses. De acuerdo con el #2EGM2023, el 46,1% están abonados a este soporte #multimedia

https://extradigital.es/netflix-sigue-liderando-el-consumo-bajo-demanda-en-aragon/…

#Audiencia #Series #Películas 
@AIMC_es",0.0,0.0,0.0,7.0,0
Marty Mallavibarrena,@Mallavibarrena,2023-09-01 08:50:56+00:00,"Momento historico. Buena historia 
@NetflixES
 @elpais_tec",0.0,1.0,0.0,7.0,0
Diari de Barcelona,@diaridebcn,2023-09-01 08:45:00+00:00," ‘El cos en flames’, protagonitzada per 
@ursulolita
, està prevista estrenar-la a 
@NetflixES
 el 8 de setembre",0.0,0.0,0.0,7.0,0
Dani,@Dani_Kun94,2023-09-01 08:40:31+00:00,"Pirateando una serie de piratas que podría ver legalmente pero no tienen el doblaje que quiero.

Oigan señores de 
@NetflixES
 , porfa, ponedme One Piece en japonés, hacedlo por la nostalgia de este niño",0.0,0.0,2.0,7.0,0
Lucy Heartfilia,@HappyandLucy,2023-09-01 09:00:24+00:00,"@NetflixES
 hola, al final vais a poner El doblaje en japones de One Piece???",0.0,0.0,1.0,30.0,0
ExtraDigital,@extradigital_es,2023-09-01 09:00:02+00:00,"#Televisión | 
@NetflixES
 continúa liderando el consumo de #TelevisiónBajoDemanda entre los aragoneses. De acuerdo con el #2EGM2023, el 46,1% están abonados a este soporte #multimedia

https://extradigital.es/netflix-sigue-liderando-el-consumo-bajo-demanda-en-aragon/…

#Audiencia #Series #Películas 
@AIMC_es",0.0,0.0,0.0,30.0,0
Marty Mallavibarrena,@Mallavibarrena,2023-09-01 08:50:56+00:00,"Momento historico. Buena historia 
@NetflixES
 @elpais_tec",0.0,1.0,0.0,30.0,0
Diari de Barcelona,@diaridebcn,2023-09-01 08:45:00+00:00," ‘El cos en flames’, protagonitzada per 
@ursulolita
, està prevista estrenar-la a 
@NetflixES
 el 8 de setembre",0.0,0.0,0.0,30.0,0
Dani,@Dani_Kun94,2023-09-01 08:40:31+00:00,"Pirateando una serie de piratas que podría ver legalmente pero no tienen el doblaje que quiero.

Oigan señores de 
@NetflixES
 , porfa, ponedme One Piece en japonés, hacedlo por la nostalgia de este niño",0.0,0.0,2.0,30.0,0
santiago maldonado,@santifmg,2023-09-02 14:58:13+00:00,"@dremsamphy
 @QuantumFracture
 @JuanmaJmca",0.0,0.0,0.0,2.0,0
hylianxi,@HylianZi_,2023-09-02 14:08:57+00:00,QuantumFracture si hablará con mis colegas y conmigo:,0.0,0.0,5.0,2.0,0
Luis Carlos Sanmiguel,@LuscoSanmiguel,2023-09-02 12:03:11+00:00,"Este primer año de doctorado en Bélgica lo he sobrevivido gracias a los podcast de
@PresuntoPodcast
 
@MJDuzan
 
@CarlosCortes
 
@Rivas_Santiago
 - capital político 
@JordiWild
 
Y
@QuantumFracture
 

Gracias ",0.0,0.0,2.0,2.0,0
Jose Luis Gutierrez Villanueva,@josechkarad,2023-09-01 19:25:10+00:00,"Oppenheimer: ¿Se Arrepintió de la Bomba Atómica? por 
@QuantumFracture
 https://youtu.be/EnCRPmv6IB0?si=0BWcVvtxQR17s5RU… via 
@YouTube",0.0,0.0,1.0,2.0,0
V Curso de Periodismo Especializado de Alcañiz,@PeriodismoAlc,2023-09-01 11:39:48+00:00," @quantumfracture
 ha compartido su experiencia como divulgador científico en 
@YouTube
 y señala que la clave de su éxito está en encontrar nuevas formas de contar las cosas. “El problema de la #divulgación científica es que a veces puede ser muy conservadora”. #PeriodismoAlcañiz",0.0,3.0,6.0,435.0,0
Amparo Soriano Ibáñez,@amparosorianocs,2023-09-01 11:05:18+00:00,"Muy buena la charla de 
@QuantumFracture
 donde nos explica la evolución de generaciones #YouTube a través de su experiencia. La física y la mujer es un tema pendiente social. Pero ya es un éxito que sea un reto y se agradece el esfuerzo. 
#PeriodismoAlcañiz",1.0,0.0,3.0,435.0,0
Pampa G. Molina,@pampanilla,2023-09-01 10:38:50+00:00,"Cuenta 
@QuantumFracture
 en el curso de periodismo científico de Alcañiz que 
@A_Valenzuela
 fue una de las profesionales que le inspiraron para dedicarse a la divulgación. Y yo pienso que la echamos mucho de menos.",3.0,1.0,17.0,435.0,0
O Xosé Manuel Meijome,@O_Kandpalleiro,2023-09-01 07:01:52+00:00,"Escoito no podcast de 
@QuantumFracture
 a existencia da ""particula da inflación"" (inflatron) e me ven á cachola aquel ""calorico"" co que os precursores da ciencia explicaban a combustión... 
estamos nos albores do coñecemento do que pasou na singularidade.",0.0,0.0,0.0,435.0,0
El nuclearizado y patriarcal Simba larpero,@SimbaLindoLove,2023-08-31 16:05:58+00:00,"Sacasteis de los institutos a Adolf Hitler, Aristoteles, JL, Jesucristo (el hijo de Dios) y Heidegger, y ahora tenéis a los jóvenes flipando con QuantumFracture, VisualPolitik e Irene Montero.

Disfrutad lo no enseñado",1.0,4.0,35.0,435.0,0
CRAI Física i Química,@Bibfiq,2023-08-30 11:12:14+00:00," Matí de gravació a 
@bibfiq
 per el Canal del famós divulgador científic José Luis Crespo Cepeda 
@QuantumFracture
, on es conversa amb el Doctor en #Física i professor emèrit de la 
@UniBarcelona
 Luis Navarro Veguillas sobre Albert #Einstein

Obrim fil",1.0,6.0,23.0,38.0,0
Recai_Zade,@recaigundogdu06,2023-08-29 12:15:45+00:00,"@QuantumFracture
 6 k",0.0,0.0,0.0,3786.0,0
X.M. Meijome,@EnferEvidente,2023-08-29 07:11:35+00:00,"Escoito no podcast de 
@QuantumFracture
 un paralelismo entre as investigacions que levaron á enerxía atómica (e a bomba) coas actuais investigacions en torno a IA e me poño a tremer...",0.0,0.0,0.0,3786.0,0
Lux Aeterna,@Lux_Aeterna_Fem,2023-08-27 08:48:16+00:00,"Al final va a tener que hacer un vídeo 
@JaSantaolalla
 o 
@QuantumFracture
 explicando porqué es imposible según la física que pasara lo que dice Rubiales en el lapso de tiempo que muestran las imágenes. O a ver si es que son partículas cuánticas y no lo sabemos.",1.0,0.0,3.0,3786.0,0
,@eldetuska,2023-08-27 03:16:35+00:00,"El hippie de gorra es de Ñuñoa?

Pregunta seria bro 

¿EXISTE EL ALMA? - QuantumFracture tiene claro que NO https://youtu.be/AUiqD5VcjzI?si=Oyc7TKHp95kLrWSM… vía 
@YouTube",0.0,0.0,0.0,3786.0,0
Simó Jardineria,@SimoJardi,2023-08-26 16:00:15+00:00,"Segur que no us descobreixo res de nou però 
@QuantumFracture
 és un crack",0.0,1.0,0.0,3786.0,0
Sergio García Lavado,@SergioEibram,2023-08-25 16:29:15+00:00,"Quiero dedicar éste tattoo a todas aquellas personas que disfrutan de la Ciencia tanto como yo, y sobretodo a los divulgadores científicos a los que sigo desde hace años apoyando sus canales por su extraordinaria labor.
@QuantumFracture
 @ldobartra
 @ExoPlanetascom
 @JaSantaolalla",0.0,0.0,0.0,25.0,0
Ricardo Oliva,@rikcaster,2023-08-25 12:07:25+00:00,"El universo fuma porros? 
@JaSantaolalla
 @QuantumFracture",0.0,0.0,1.0,25.0,0
Joskiler spidernick,@josilherKR,2023-08-23 20:49:11+00:00,"@QuantumFracture
 el mundo necesita tú opinión",0.0,0.0,1.0,587000.0,0
PachecozZz𒉭,@pachecozZzZz,2023-08-23 19:30:48+00:00,pq luzco como una versión mentalmente inestable de quantumfracture????,2.0,1.0,2.0,229.0,0
La Última Fila,@LosdeUltimaFila,2023-08-23 18:47:02+00:00,"Ni puta idea de lo que significa pero estamos jodidos seguro. 
@QuantumFracture",0.0,0.0,0.0,693.0,0
sejio,@SEJl0,2023-08-23 18:22:16+00:00,estoy refrescando agresivamente los vídeos y shorts subidos de quantumfracture y date un vlog para que respondan a esto,4.0,0.0,10.0,693.0,0
Crespo,@QuantumFracture,2023-08-23 14:18:20+00:00,La famosa frase de Oppenheimer NO está bien traducida,18.0,310.0,2234.0,693.0,0
Memo Flores,@MemoFloresTv,2023-08-18 21:19:45+00:00,"¿Qué es la muerte? 
@QuantumFracture
 en el Ep.42 de Platica con Memo Flores  por 
@ATiempoTv
 

 https://youtu.be/p8ltmW-zhbI

#fyp #ciencia #reflexion #muerte #quantumfracture",0.0,0.0,0.0,25.0,0
ATiempo.Tv,@ATiempoTv,2023-08-18 21:17:24+00:00,"¿Qué es la muerte? 
@QuantumFracture
 en el Ep.42 de Platica con 
@MemoFloresTv
  por A http://TIEMPO.TV

 https://youtu.be/p8ltmW-zhbI

#fyp #ciencia #reflexion #muerte #quantumfracture",0.0,0.0,0.0,25.0,0
Raúl Muñoz Tomé,@raulmunoztome,2023-08-17 23:12:45+00:00,"@QuantumFracture
 por qué el electrón y el protón tienen la misma carga eléctrica(pero de signo contrario) con la diferencia tan bestial de masa?
..No encuentro la respuesta por ninguna parte..",0.0,0.0,0.0,25.0,0
Dalelikesitegustaria.com,@Dalelikesite,2023-08-17 22:36:55+00:00,"@PabloEchenique
 Buenas noches Don Pablo, por que ahora que estas mas desocupado no realizas un programa de ciencia en 
@CanalRed_TV
 y invitar a 
@JaSantaolalla
 y 
@QuantumFracture",0.0,0.0,0.0,25.0,0
Cristobal de Olí (),@Cristobal_Oli,2023-08-17 18:52:38+00:00,"@QuantumFracture
 A ver que explicación puedes darle a lo que me ha pasado. Pido una lata de Pepsi Max, no está agitada, fría pero no demasiado, la abro, le pongo una pajita pero no le doy sorbo alguno y tardo como 2 minutos en cogerla. Le doy el primer sorbo y sólo entonces se",1.0,0.0,0.0,25.0,0
irishk.bnb,@irishk173266,2023-08-16 09:24:59+00:00,"@AdamSandler
 @andymukherjee70
 @QuantumFracture",0.0,0.0,0.0,138.0,0
Marc Merino,@maarcmarii,2023-08-16 00:20:17+00:00,"Gracias por existir 
@JaSantaolalla
 @QuantumFracture
 @doctorfision
  ",1.0,0.0,1.0,138.0,0
Jose Luis Gutierrez Villanueva,@josechkarad,2023-08-15 19:35:09+00:00,"#buenasnoches ¿cuánto es 1 kg + 1 kg?  pues ≠ 2 kg https://youtu.be/nypzg9FW-sM via 
@YouTube
 y 
@QuantumFracture",0.0,0.0,0.0,138.0,0
Jhon Estiwar ⒶⓋ,@Jhon_esti,2023-08-15 19:24:04+00:00,"What would be the temperature that such a bubble would reach due to the rapid compression of the air?

#Physics  #OceanGate #Titanic
@JaSantaolalla
 @CdeCiencia
 @QuantumFracture
 bubble could have reached the temperature of the sun's surface?",0.0,0.0,0.0,138.0,0
Juan Pacheco,@J_pachecoXV,2023-08-15 13:33:23+00:00,"@QuantumFracture
 Si el pasado del universo es infinito y relacionado con la teoría de los monos que escriben las obras completas de Shakespeare,

Quiere decir que todo, todo ha tenido que suceder en algún momento? Los monos no deberían haber escrito ya la totalidad de lo posible?",0.0,0.0,0.0,138.0,0
Kurro,@Kurro_a,2023-08-15 12:44:43+00:00,"@QuantumFracture
, he escuchado la entrevista con el cristiano, aquí un ""filósofo"" tenemos que tomarnos una jarra de cerveza para que al terminarla te abra la cabeza con ella. Casi toda la parte de la moral se resuelve con un dilema muy básico.",1.0,0.0,0.0,138.0,0
Sergio García Lavado,@SergioEibram,2023-08-15 10:56:19+00:00,"Con 
@QuantumFracture
 en El Museo del Prado",0.0,0.0,0.0,138.0,0
The kid LAROI's simp,@alexxberrocal,2023-08-15 09:20:32+00:00,"Qué limitación física hay para que una vara de 300.000.000 m de radio que rota a una revolución/segundo no supere la velocidad de la luz en su punta?
 
Según la fórmula:
V = W * R = 1 rev./s * 3e8 = 3e8 m/s
@JaSantaolalla
 @QuantumFracture",0.0,0.0,0.0,138.0,0
Joan Carles Fortea,@jcfortea,2023-08-13 22:29:14+00:00,"Pregunta? 
@QuantumFracture
 @JaSantaolalla
 
Muones, Modelo Estándard....",0.0,0.0,1.0,167.0,0
valeriana girl,@Veln_love,2023-08-13 20:49:50+00:00,Yo vivo enamora de Crespo de quantumfracture,0.0,0.0,0.0,167.0,0
Marcoos,@Marcoos_rod,2023-08-13 17:20:33+00:00,"Mi entretenimiento actual en cuanto a youtube se refiere es: 
@QuantumFracture
 , 
@lahiperactina
 y 
@JaSantaolalla
 . Gracias por existir, sois personas muuuuuy interesantes :)",1.0,1.0,16.0,167.0,0
Karina Groba,@KGroba,2023-08-12 17:37:26+00:00,"La paradoja de Antares, L Tinoco (2022).
Drama de ciencia ficción con un enfoque original. De perfil independiente sigue el patrón de una una sola localización y, salvo excepciones, el peso de la película recae en una Andrea Trepat magnífica.
@QuantumFracture
Disponible: 
@Filmin",0.0,0.0,2.0,167.0,0
The Special One (Nano Enjoyer),@JMou_Special1,2023-08-12 16:45:52+00:00,"Llevo hoy 8 horas entre pecho y espalda de QuantumFracture, me siento listo",1.0,0.0,0.0,167.0,0
